
                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
2026-02-20 13:40:21,391 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-02-20 13:40:21,391 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: NVIDIA GeForce RTX 4070, MFU will show as 0%
GPU: NVIDIA GeForce RTX 4070 | Peak FLOPS (BF16): inf
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
num_layers: 24
model_dim: 1152 (base: 1152, nudge: +0)
num_heads: 9
head_dim: 128
num_kv_heads: 9
Tokens / micro-batch / rank: 1 x 2048 = 2,048
Tokens / micro-batch: 2,048
Total batch size 16,384 => gradient accumulation steps: 8
Scaling LRs by 0.1768 for batch size 16,384 (reference: 524,288)
Scaling weight decay from 0.200000 to 0.050000 for depth 24
Gradient checkpointing enabled (activation recomputation in backward)
Parameter counts:
wte                     : 37,748,736
value_embeds            : 452,984,832
lm_head                 : 37,748,736
transformer_matrices    : 382,209,408
scalars                 : 48
total                   : 910,691,760
Estimated FLOPs per token: 3.199226e+09
Calculated number of iterations from target data:param ratio: 615,173
Total number of training tokens: 10,078,994,432
Tokens : Scaling params ratio: 24.00
Total training FLOPs estimate: 3.224498e+19
Model torch.compile disabled by NANOCHAT_COMPILE_MODEL=0
Scaling the LR for the AdamW parameters ∝1/√(1152/768) = 0.816497
Step 00000 | Validation bpb: 3.180742
step 00000/615173 (0.00%) | loss: 10.398252 | lrm: 0.00 | dt: 5320.28ms | tok/sec: 3,079 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00001/615173 (0.00%) | loss: 10.398836 | lrm: 0.00 | dt: 2398.61ms | tok/sec: 6,830 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00002/615173 (0.00%) | loss: 10.398459 | lrm: 0.00 | dt: 2292.27ms | tok/sec: 7,147 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00003/615173 (0.00%) | loss: 10.398110 | lrm: 0.00 | dt: 2293.83ms | tok/sec: 7,142 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00004/615173 (0.00%) | loss: 10.397662 | lrm: 0.00 | dt: 2298.36ms | tok/sec: 7,128 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00005/615173 (0.00%) | loss: 10.397654 | lrm: 0.00 | dt: 2359.13ms | tok/sec: 6,944 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00006/615173 (0.00%) | loss: 10.397567 | lrm: 0.00 | dt: 2350.81ms | tok/sec: 6,969 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00007/615173 (0.00%) | loss: 10.397601 | lrm: 0.00 | dt: 2337.46ms | tok/sec: 7,009 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00008/615173 (0.00%) | loss: 10.397580 | lrm: 0.00 | dt: 2322.39ms | tok/sec: 7,054 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00009/615173 (0.00%) | loss: 10.397480 | lrm: 0.00 | dt: 2331.13ms | tok/sec: 7,028 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00010/615173 (0.00%) | loss: 10.397365 | lrm: 0.00 | dt: 2310.94ms | tok/sec: 7,089 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 26575/615173 (4.32%) | loss: 3.235088 | lrm: 1.00 | dt: 2250.19ms | tok/sec: 7,281 | mfu: 0.00 | epoch: 1 | total time: 1029.78m | eta: 22816.8m
step 26576/615173 (4.32%) | loss: 3.216612 | lrm: 1.00 | dt: 4215.76ms | tok/sec: 3,886 | mfu: 0.00 | epoch: 1 | total time: 1029.85m | eta: 22817.5m
step 26577/615173 (4.32%) | loss: 3.197999 | lrm: 1.00 | dt: 2297.99ms | tok/sec: 7,129 | mfu: 0.00 | epoch: 1 | total time: 1029.89m | eta: 22817.4m
step 26578/615173 (4.32%) | loss: 3.231846 | lrm: 1.00 | dt: 2190.17ms | tok/sec: 7,480 | mfu: 0.00 | epoch: 1 | total time: 1029.93m | eta: 22817.4m
step 26579/615173 (4.32%) | loss: 3.302219 | lrm: 1.00 | dt: 2157.76ms | tok/sec: 7,593 | mfu: 0.00 | epoch: 1 | total time: 1029.97m | eta: 22817.3m
step 26580/615173 (4.32%) | loss: 3.297214 | lrm: 1.00 | dt: 2088.96ms | tok/sec: 7,843 | mfu: 0.00 | epoch: 1 | total time: 1030.00m | eta: 22817.1m
step 26581/615173 (4.32%) | loss: 3.313272 | lrm: 1.00 | dt: 2105.73ms | tok/sec: 7,780 | mfu: 0.00 | epoch: 1 | total time: 1030.04m | eta: 22817.0m
step 26582/615173 (4.32%) | loss: 3.299130 | lrm: 1.00 | dt: 2096.71ms | tok/sec: 7,814 | mfu: 0.00 | epoch: 1 | total time: 1030.07m | eta: 22816.9m
step 26583/615173 (4.32%) | loss: 3.310990 | lrm: 1.00 | dt: 2132.44ms | tok/sec: 7,683 | mfu: 0.00 | epoch: 1 | total time: 1030.11m | eta: 22816.8m
step 26584/615173 (4.32%) | loss: 3.317896 | lrm: 1.00 | dt: 2177.00ms | tok/sec: 7,525 | mfu: 0.00 | epoch: 1 | total time: 1030.14m | eta: 22816.7m
step 26585/615173 (4.32%) | loss: 3.339385 | lrm: 1.00 | dt: 2172.05ms | tok/sec: 7,543 | mfu: 0.00 | epoch: 1 | total time: 1030.18m | eta: 22816.6m
step 26586/615173 (4.32%) | loss: 3.306932 | lrm: 1.00 | dt: 2173.46ms | tok/sec: 7,538 | mfu: 0.00 | epoch: 1 | total time: 1030.21m | eta: 22816.5m
step 26587/615173 (4.32%) | loss: 3.367999 | lrm: 1.00 | dt: 2285.66ms | tok/sec: 7,168 | mfu: 0.00 | epoch: 1 | total time: 1030.25m | eta: 22816.4m
step 26588/615173 (4.32%) | loss: 3.376061 | lrm: 1.00 | dt: 2297.04ms | tok/sec: 7,132 | mfu: 0.00 | epoch: 1 | total time: 1030.29m | eta: 22816.4m
step 26589/615173 (4.32%) | loss: 3.267999 | lrm: 1.00 | dt: 2259.61ms | tok/sec: 7,250 | mfu: 0.00 | epoch: 1 | total time: 1030.33m | eta: 22816.3m
step 26590/615173 (4.32%) | loss: 3.298055 | lrm: 1.00 | dt: 2224.38ms | tok/sec: 7,365 | mfu: 0.00 | epoch: 1 | total time: 1030.37m | eta: 22816.2m
step 26591/615173 (4.32%) | loss: 3.332123 | lrm: 1.00 | dt: 4209.88ms | tok/sec: 3,891 | mfu: 0.00 | epoch: 1 | total time: 1030.44m | eta: 22816.9m
step 26592/615173 (4.32%) | loss: 3.325873 | lrm: 1.00 | dt: 2281.59ms | tok/sec: 7,180 | mfu: 0.00 | epoch: 1 | total time: 1030.47m | eta: 22816.8m
step 26593/615173 (4.32%) | loss: 3.310800 | lrm: 1.00 | dt: 2205.08ms | tok/sec: 7,430 | mfu: 0.00 | epoch: 1 | total time: 1030.51m | eta: 22816.8m
step 26594/615173 (4.32%) | loss: 3.315433 | lrm: 1.00 | dt: 2130.40ms | tok/sec: 7,690 | mfu: 0.00 | epoch: 1 | total time: 1030.55m | eta: 22816.7m
step 26595/615173 (4.32%) | loss: 3.312867 | lrm: 1.00 | dt: 2115.56ms | tok/sec: 7,744 | mfu: 0.00 | epoch: 1 | total time: 1030.58m | eta: 22816.5m
step 26596/615173 (4.32%) | loss: 3.299041 | lrm: 1.00 | dt: 2115.95ms | tok/sec: 7,743 | mfu: 0.00 | epoch: 1 | total time: 1030.62m | eta: 22816.4m
step 26597/615173 (4.32%) | loss: 3.310894 | lrm: 1.00 | dt: 2133.29ms | tok/sec: 7,680 | mfu: 0.00 | epoch: 1 | total time: 1030.65m | eta: 22816.3m
step 26598/615173 (4.32%) | loss: 3.226352 | lrm: 1.00 | dt: 2155.58ms | tok/sec: 7,600 | mfu: 0.00 | epoch: 1 | total time: 1030.69m | eta: 22816.2m
step 26599/615173 (4.32%) | loss: 3.227755 | lrm: 1.00 | dt: 2147.90ms | tok/sec: 7,627 | mfu: 0.00 | epoch: 1 | total time: 1030.72m | eta: 22816.1m
step 26600/615173 (4.32%) | loss: 3.205612 | lrm: 1.00 | dt: 2156.70ms | tok/sec: 7,596 | mfu: 0.00 | epoch: 1 | total time: 1030.76m | eta: 22816.0m
step 26601/615173 (4.32%) | loss: 3.184517 | lrm: 1.00 | dt: 2207.07ms | tok/sec: 7,423 | mfu: 0.00 | epoch: 1 | total time: 1030.80m | eta: 22815.9m
step 26602/615173 (4.32%) | loss: 3.205150 | lrm: 1.00 | dt: 2352.30ms | tok/sec: 6,965 | mfu: 0.00 | epoch: 1 | total time: 1030.84m | eta: 22815.9m
step 26603/615173 (4.32%) | loss: 3.171089 | lrm: 1.00 | dt: 2274.90ms | tok/sec: 7,202 | mfu: 0.00 | epoch: 1 | total time: 1030.87m | eta: 22815.8m
step 26604/615173 (4.32%) | loss: 3.195701 | lrm: 1.00 | dt: 2201.24ms | tok/sec: 7,443 | mfu: 0.00 | epoch: 1 | total time: 1030.91m | eta: 22815.7m
step 26605/615173 (4.32%) | loss: 3.209423 | lrm: 1.00 | dt: 2339.22ms | tok/sec: 7,004 | mfu: 0.00 | epoch: 1 | total time: 1030.95m | eta: 22815.7m
step 26606/615173 (4.32%) | loss: 3.215843 | lrm: 1.00 | dt: 4170.66ms | tok/sec: 3,928 | mfu: 0.00 | epoch: 1 | total time: 1031.02m | eta: 22816.4m
step 26607/615173 (4.33%) | loss: 3.246975 | lrm: 1.00 | dt: 2191.90ms | tok/sec: 7,474 | mfu: 0.00 | epoch: 1 | total time: 1031.06m | eta: 22816.3m
step 26608/615173 (4.33%) | loss: 3.189050 | lrm: 1.00 | dt: 2169.55ms | tok/sec: 7,551 | mfu: 0.00 | epoch: 1 | total time: 1031.09m | eta: 22816.2m
step 26609/615173 (4.33%) | loss: 3.176857 | lrm: 1.00 | dt: 2090.23ms | tok/sec: 7,838 | mfu: 0.00 | epoch: 1 | total time: 1031.13m | eta: 22816.0m
step 26610/615173 (4.33%) | loss: 3.173414 | lrm: 1.00 | dt: 2093.94ms | tok/sec: 7,824 | mfu: 0.00 | epoch: 1 | total time: 1031.16m | eta: 22815.9m
step 26611/615173 (4.33%) | loss: 3.180037 | lrm: 1.00 | dt: 2098.70ms | tok/sec: 7,806 | mfu: 0.00 | epoch: 1 | total time: 1031.20m | eta: 22815.8m
step 26612/615173 (4.33%) | loss: 3.199727 | lrm: 1.00 | dt: 2111.53ms | tok/sec: 7,759 | mfu: 0.00 | epoch: 1 | total time: 1031.23m | eta: 22815.7m
step 26613/615173 (4.33%) | loss: 3.196035 | lrm: 1.00 | dt: 2131.19ms | tok/sec: 7,687 | mfu: 0.00 | epoch: 1 | total time: 1031.27m | eta: 22815.6m
step 26614/615173 (4.33%) | loss: 3.207482 | lrm: 1.00 | dt: 2131.84ms | tok/sec: 7,685 | mfu: 0.00 | epoch: 1 | total time: 1031.30m | eta: 22815.5m
step 26615/615173 (4.33%) | loss: 3.149000 | lrm: 1.00 | dt: 2138.51ms | tok/sec: 7,661 | mfu: 0.00 | epoch: 1 | total time: 1031.34m | eta: 22815.4m
step 26616/615173 (4.33%) | loss: 3.161546 | lrm: 1.00 | dt: 2312.85ms | tok/sec: 7,083 | mfu: 0.00 | epoch: 1 | total time: 1031.38m | eta: 22815.3m
step 26617/615173 (4.33%) | loss: 3.191694 | lrm: 1.00 | dt: 2371.92ms | tok/sec: 6,907 | mfu: 0.00 | epoch: 1 | total time: 1031.42m | eta: 22815.3m
step 26618/615173 (4.33%) | loss: 3.236617 | lrm: 1.00 | dt: 2287.91ms | tok/sec: 7,161 | mfu: 0.00 | epoch: 1 | total time: 1031.45m | eta: 22815.2m
step 26619/615173 (4.33%) | loss: 3.274888 | lrm: 1.00 | dt: 2221.13ms | tok/sec: 7,376 | mfu: 0.00 | epoch: 1 | total time: 1031.49m | eta: 22815.2m
step 26620/615173 (4.33%) | loss: 3.219334 | lrm: 1.00 | dt: 4146.75ms | tok/sec: 3,951 | mfu: 0.00 | epoch: 1 | total time: 1031.56m | eta: 22815.8m
step 26621/615173 (4.33%) | loss: 3.225531 | lrm: 1.00 | dt: 2372.99ms | tok/sec: 6,904 | mfu: 0.00 | epoch: 1 | total time: 1031.60m | eta: 22815.8m
step 26622/615173 (4.33%) | loss: 3.212338 | lrm: 1.00 | dt: 2266.42ms | tok/sec: 7,229 | mfu: 0.00 | epoch: 1 | total time: 1031.64m | eta: 22815.7m
step 26623/615173 (4.33%) | loss: 3.217162 | lrm: 1.00 | dt: 2126.77ms | tok/sec: 7,703 | mfu: 0.00 | epoch: 1 | total time: 1031.67m | eta: 22815.6m
step 26624/615173 (4.33%) | loss: 3.200879 | lrm: 1.00 | dt: 2086.53ms | tok/sec: 7,852 | mfu: 0.00 | epoch: 1 | total time: 1031.71m | eta: 22815.5m
step 26625/615173 (4.33%) | loss: 3.264170 | lrm: 1.00 | dt: 2100.91ms | tok/sec: 7,798 | mfu: 0.00 | epoch: 1 | total time: 1031.74m | eta: 22815.3m
step 26626/615173 (4.33%) | loss: 3.253943 | lrm: 1.00 | dt: 2089.97ms | tok/sec: 7,839 | mfu: 0.00 | epoch: 1 | total time: 1031.78m | eta: 22815.2m
step 26627/615173 (4.33%) | loss: 3.269866 | lrm: 1.00 | dt: 2097.82ms | tok/sec: 7,809 | mfu: 0.00 | epoch: 1 | total time: 1031.81m | eta: 22815.1m
step 26628/615173 (4.33%) | loss: 3.298401 | lrm: 1.00 | dt: 2088.96ms | tok/sec: 7,843 | mfu: 0.00 | epoch: 1 | total time: 1031.85m | eta: 22815.0m
step 26629/615173 (4.33%) | loss: 3.310567 | lrm: 1.00 | dt: 2093.41ms | tok/sec: 7,826 | mfu: 0.00 | epoch: 1 | total time: 1031.88m | eta: 22814.8m
step 26630/615173 (4.33%) | loss: 3.326781 | lrm: 1.00 | dt: 2138.71ms | tok/sec: 7,660 | mfu: 0.00 | epoch: 1 | total time: 1031.92m | eta: 22814.7m
step 26631/615173 (4.33%) | loss: 3.255565 | lrm: 1.00 | dt: 2214.65ms | tok/sec: 7,398 | mfu: 0.00 | epoch: 1 | total time: 1031.96m | eta: 22814.7m
step 26632/615173 (4.33%) | loss: 3.290075 | lrm: 1.00 | dt: 2192.39ms | tok/sec: 7,473 | mfu: 0.00 | epoch: 1 | total time: 1031.99m | eta: 22814.6m
step 26633/615173 (4.33%) | loss: 3.283376 | lrm: 1.00 | dt: 2195.00ms | tok/sec: 7,464 | mfu: 0.00 | epoch: 1 | total time: 1032.03m | eta: 22814.5m
step 26634/615173 (4.33%) | loss: 3.279842 | lrm: 1.00 | dt: 2208.69ms | tok/sec: 7,417 | mfu: 0.00 | epoch: 1 | total time: 1032.07m | eta: 22814.4m
step 26635/615173 (4.33%) | loss: 3.333560 | lrm: 1.00 | dt: 4620.04ms | tok/sec: 3,546 | mfu: 0.00 | epoch: 1 | total time: 1032.14m | eta: 22815.2m
step 26636/615173 (4.33%) | loss: 3.320286 | lrm: 1.00 | dt: 2196.58ms | tok/sec: 7,458 | mfu: 0.00 | epoch: 1 | total time: 1032.18m | eta: 22815.1m
step 26637/615173 (4.33%) | loss: 3.371912 | lrm: 1.00 | dt: 2190.29ms | tok/sec: 7,480 | mfu: 0.00 | epoch: 1 | total time: 1032.22m | eta: 22815.0m
step 26638/615173 (4.33%) | loss: 3.367236 | lrm: 1.00 | dt: 2194.99ms | tok/sec: 7,464 | mfu: 0.00 | epoch: 1 | total time: 1032.25m | eta: 22814.9m
step 26639/615173 (4.33%) | loss: 3.358101 | lrm: 1.00 | dt: 2203.66ms | tok/sec: 7,434 | mfu: 0.00 | epoch: 1 | total time: 1032.29m | eta: 22814.9m
step 26640/615173 (4.33%) | loss: 3.364301 | lrm: 1.00 | dt: 2192.07ms | tok/sec: 7,474 | mfu: 0.00 | epoch: 1 | total time: 1032.33m | eta: 22814.8m
step 26641/615173 (4.33%) | loss: 3.409588 | lrm: 1.00 | dt: 2198.61ms | tok/sec: 7,451 | mfu: 0.00 | epoch: 1 | total time: 1032.36m | eta: 22814.7m
step 26642/615173 (4.33%) | loss: 3.332463 | lrm: 1.00 | dt: 2191.37ms | tok/sec: 7,476 | mfu: 0.00 | epoch: 1 | total time: 1032.40m | eta: 22814.6m
step 26643/615173 (4.33%) | loss: 3.364072 | lrm: 1.00 | dt: 2193.02ms | tok/sec: 7,470 | mfu: 0.00 | epoch: 1 | total time: 1032.43m | eta: 22814.5m
step 26644/615173 (4.33%) | loss: 3.393754 | lrm: 1.00 | dt: 2189.96ms | tok/sec: 7,481 | mfu: 0.00 | epoch: 1 | total time: 1032.47m | eta: 22814.4m
step 26645/615173 (4.33%) | loss: 3.405276 | lrm: 1.00 | dt: 2192.06ms | tok/sec: 7,474 | mfu: 0.00 | epoch: 1 | total time: 1032.51m | eta: 22814.3m
step 26646/615173 (4.33%) | loss: 3.446906 | lrm: 1.00 | dt: 2194.61ms | tok/sec: 7,465 | mfu: 0.00 | epoch: 1 | total time: 1032.54m | eta: 22814.2m
step 26647/615173 (4.33%) | loss: 3.475137 | lrm: 1.00 | dt: 2191.81ms | tok/sec: 7,475 | mfu: 0.00 | epoch: 1 | total time: 1032.58m | eta: 22814.2m
step 26648/615173 (4.33%) | loss: 3.490800 | lrm: 1.00 | dt: 2192.25ms | tok/sec: 7,473 | mfu: 0.00 | epoch: 1 | total time: 1032.62m | eta: 22814.1m
step 26649/615173 (4.33%) | loss: 3.473685 | lrm: 1.00 | dt: 2196.83ms | tok/sec: 7,458 | mfu: 0.00 | epoch: 1 | total time: 1032.65m | eta: 22814.0m
step 26650/615173 (4.33%) | loss: 3.480836 | lrm: 1.00 | dt: 4144.53ms | tok/sec: 3,953 | mfu: 0.00 | epoch: 1 | total time: 1032.72m | eta: 22814.6m
step 26651/615173 (4.33%) | loss: 3.476575 | lrm: 1.00 | dt: 2191.95ms | tok/sec: 7,474 | mfu: 0.00 | epoch: 1 | total time: 1032.76m | eta: 22814.5m
step 26652/615173 (4.33%) | loss: 3.444192 | lrm: 1.00 | dt: 2191.31ms | tok/sec: 7,476 | mfu: 0.00 | epoch: 1 | total time: 1032.80m | eta: 22814.4m
step 26653/615173 (4.33%) | loss: 3.450511 | lrm: 1.00 | dt: 2189.28ms | tok/sec: 7,483 | mfu: 0.00 | epoch: 1 | total time: 1032.83m | eta: 22814.4m
step 26654/615173 (4.33%) | loss: 3.438069 | lrm: 1.00 | dt: 2196.39ms | tok/sec: 7,459 | mfu: 0.00 | epoch: 1 | total time: 1032.87m | eta: 22814.3m
step 26655/615173 (4.33%) | loss: 3.463589 | lrm: 1.00 | dt: 2189.08ms | tok/sec: 7,484 | mfu: 0.00 | epoch: 1 | total time: 1032.91m | eta: 22814.2m
step 26656/615173 (4.33%) | loss: 3.461911 | lrm: 1.00 | dt: 2187.15ms | tok/sec: 7,491 | mfu: 0.00 | epoch: 1 | total time: 1032.94m | eta: 22814.1m
step 26657/615173 (4.33%) | loss: 3.459693 | lrm: 1.00 | dt: 2191.81ms | tok/sec: 7,475 | mfu: 0.00 | epoch: 1 | total time: 1032.98m | eta: 22814.0m
step 26658/615173 (4.33%) | loss: 3.447244 | lrm: 1.00 | dt: 2187.73ms | tok/sec: 7,489 | mfu: 0.00 | epoch: 1 | total time: 1033.02m | eta: 22813.9m
step 26659/615173 (4.33%) | loss: 3.410867 | lrm: 1.00 | dt: 2193.86ms | tok/sec: 7,468 | mfu: 0.00 | epoch: 1 | total time: 1033.05m | eta: 22813.8m
step 26660/615173 (4.33%) | loss: 3.398955 | lrm: 1.00 | dt: 2188.78ms | tok/sec: 7,485 | mfu: 0.00 | epoch: 1 | total time: 1033.09m | eta: 22813.7m
step 26661/615173 (4.33%) | loss: 3.402530 | lrm: 1.00 | dt: 2187.48ms | tok/sec: 7,489 | mfu: 0.00 | epoch: 1 | total time: 1033.12m | eta: 22813.6m
step 26662/615173 (4.33%) | loss: 3.395141 | lrm: 1.00 | dt: 2210.56ms | tok/sec: 7,411 | mfu: 0.00 | epoch: 1 | total time: 1033.16m | eta: 22813.6m
step 26663/615173 (4.33%) | loss: 3.367162 | lrm: 1.00 | dt: 2189.90ms | tok/sec: 7,481 | mfu: 0.00 | epoch: 1 | total time: 1033.20m | eta: 22813.5m
step 26664/615173 (4.33%) | loss: 3.345878 | lrm: 1.00 | dt: 2188.74ms | tok/sec: 7,485 | mfu: 0.00 | epoch: 1 | total time: 1033.23m | eta: 22813.4m
step 26665/615173 (4.33%) | loss: 3.353797 | lrm: 1.00 | dt: 4144.33ms | tok/sec: 3,953 | mfu: 0.00 | epoch: 1 | total time: 1033.30m | eta: 22814.0m
step 26666/615173 (4.33%) | loss: 3.381585 | lrm: 1.00 | dt: 2187.45ms | tok/sec: 7,490 | mfu: 0.00 | epoch: 1 | total time: 1033.34m | eta: 22813.9m
step 26667/615173 (4.33%) | loss: 3.352555 | lrm: 1.00 | dt: 2188.06ms | tok/sec: 7,487 | mfu: 0.00 | epoch: 1 | total time: 1033.38m | eta: 22813.8m
step 26668/615173 (4.34%) | loss: 3.406300 | lrm: 1.00 | dt: 2192.97ms | tok/sec: 7,471 | mfu: 0.00 | epoch: 1 | total time: 1033.41m | eta: 22813.7m
step 26669/615173 (4.34%) | loss: 3.390138 | lrm: 1.00 | dt: 2188.93ms | tok/sec: 7,484 | mfu: 0.00 | epoch: 1 | total time: 1033.45m | eta: 22813.7m
step 26670/615173 (4.34%) | loss: 3.346366 | lrm: 1.00 | dt: 2195.90ms | tok/sec: 7,461 | mfu: 0.00 | epoch: 1 | total time: 1033.49m | eta: 22813.6m
step 26671/615173 (4.34%) | loss: 3.446799 | lrm: 1.00 | dt: 2186.44ms | tok/sec: 7,493 | mfu: 0.00 | epoch: 1 | total time: 1033.52m | eta: 22813.5m
step 26672/615173 (4.34%) | loss: 3.451086 | lrm: 1.00 | dt: 2192.70ms | tok/sec: 7,472 | mfu: 0.00 | epoch: 1 | total time: 1033.56m | eta: 22813.4m
step 26673/615173 (4.34%) | loss: 3.448093 | lrm: 1.00 | dt: 2195.25ms | tok/sec: 7,463 | mfu: 0.00 | epoch: 1 | total time: 1033.60m | eta: 22813.3m
step 26674/615173 (4.34%) | loss: 3.405000 | lrm: 1.00 | dt: 2188.53ms | tok/sec: 7,486 | mfu: 0.00 | epoch: 1 | total time: 1033.63m | eta: 22813.2m
step 26675/615173 (4.34%) | loss: 3.436059 | lrm: 1.00 | dt: 2187.11ms | tok/sec: 7,491 | mfu: 0.00 | epoch: 1 | total time: 1033.67m | eta: 22813.1m
step 26676/615173 (4.34%) | loss: 3.459677 | lrm: 1.00 | dt: 2185.19ms | tok/sec: 7,497 | mfu: 0.00 | epoch: 1 | total time: 1033.71m | eta: 22813.0m
step 26677/615173 (4.34%) | loss: 3.430958 | lrm: 1.00 | dt: 2186.49ms | tok/sec: 7,493 | mfu: 0.00 | epoch: 1 | total time: 1033.74m | eta: 22812.9m
step 26678/615173 (4.34%) | loss: 3.440510 | lrm: 1.00 | dt: 2188.16ms | tok/sec: 7,487 | mfu: 0.00 | epoch: 1 | total time: 1033.78m | eta: 22812.9m
step 26679/615173 (4.34%) | loss: 3.405861 | lrm: 1.00 | dt: 4144.28ms | tok/sec: 3,953 | mfu: 0.00 | epoch: 1 | total time: 1033.85m | eta: 22813.5m
step 26680/615173 (4.34%) | loss: 3.406500 | lrm: 1.00 | dt: 2185.84ms | tok/sec: 7,495 | mfu: 0.00 | epoch: 1 | total time: 1033.88m | eta: 22813.4m
step 26681/615173 (4.34%) | loss: 3.376067 | lrm: 1.00 | dt: 2189.14ms | tok/sec: 7,484 | mfu: 0.00 | epoch: 1 | total time: 1033.92m | eta: 22813.3m
step 26682/615173 (4.34%) | loss: 3.368671 | lrm: 1.00 | dt: 2189.37ms | tok/sec: 7,483 | mfu: 0.00 | epoch: 1 | total time: 1033.96m | eta: 22813.2m
step 26683/615173 (4.34%) | loss: 3.351333 | lrm: 1.00 | dt: 2188.24ms | tok/sec: 7,487 | mfu: 0.00 | epoch: 1 | total time: 1033.99m | eta: 22813.1m
step 26684/615173 (4.34%) | loss: 3.366414 | lrm: 1.00 | dt: 2187.55ms | tok/sec: 7,489 | mfu: 0.00 | epoch: 1 | total time: 1034.03m | eta: 22813.0m
step 26685/615173 (4.34%) | loss: 3.351754 | lrm: 1.00 | dt: 2190.13ms | tok/sec: 7,480 | mfu: 0.00 | epoch: 1 | total time: 1034.07m | eta: 22813.0m
step 26686/615173 (4.34%) | loss: 3.379604 | lrm: 1.00 | dt: 2194.86ms | tok/sec: 7,464 | mfu: 0.00 | epoch: 1 | total time: 1034.10m | eta: 22812.9m
step 26687/615173 (4.34%) | loss: 3.270790 | lrm: 1.00 | dt: 2188.07ms | tok/sec: 7,487 | mfu: 0.00 | epoch: 1 | total time: 1034.14m | eta: 22812.8m
step 26688/615173 (4.34%) | loss: 3.221643 | lrm: 1.00 | dt: 2185.91ms | tok/sec: 7,495 | mfu: 0.00 | epoch: 1 | total time: 1034.18m | eta: 22812.7m
step 26689/615173 (4.34%) | loss: 3.244477 | lrm: 1.00 | dt: 2186.93ms | tok/sec: 7,491 | mfu: 0.00 | epoch: 1 | total time: 1034.21m | eta: 22812.6m
step 26690/615173 (4.34%) | loss: 3.222692 | lrm: 1.00 | dt: 2197.21ms | tok/sec: 7,456 | mfu: 0.00 | epoch: 1 | total time: 1034.25m | eta: 22812.5m
step 26691/615173 (4.34%) | loss: 3.223173 | lrm: 1.00 | dt: 2198.70ms | tok/sec: 7,451 | mfu: 0.00 | epoch: 1 | total time: 1034.29m | eta: 22812.4m
step 26692/615173 (4.34%) | loss: 3.237226 | lrm: 1.00 | dt: 2194.65ms | tok/sec: 7,465 | mfu: 0.00 | epoch: 1 | total time: 1034.32m | eta: 22812.3m
step 26693/615173 (4.34%) | loss: 3.246365 | lrm: 1.00 | dt: 2196.65ms | tok/sec: 7,458 | mfu: 0.00 | epoch: 1 | total time: 1034.36m | eta: 22812.2m
step 26694/615173 (4.34%) | loss: 3.295196 | lrm: 1.00 | dt: 4155.15ms | tok/sec: 3,943 | mfu: 0.00 | epoch: 1 | total time: 1034.43m | eta: 22812.9m
step 26695/615173 (4.34%) | loss: 3.305938 | lrm: 1.00 | dt: 2192.56ms | tok/sec: 7,472 | mfu: 0.00 | epoch: 1 | total time: 1034.46m | eta: 22812.8m
step 26696/615173 (4.34%) | loss: 3.333022 | lrm: 1.00 | dt: 2188.40ms | tok/sec: 7,486 | mfu: 0.00 | epoch: 1 | total time: 1034.50m | eta: 22812.7m
step 26697/615173 (4.34%) | loss: 3.325816 | lrm: 1.00 | dt: 2195.04ms | tok/sec: 7,464 | mfu: 0.00 | epoch: 1 | total time: 1034.54m | eta: 22812.6m
